id;Area;MajorAxisLength;MinorAxisLength;Eccentricity;ConvexArea;EquivDiameter;Extent;Perimeter;Roundness;AspectRation
4647;6122;1525040903;5250387283;0.938867586;6309;8828800877;0.474022455;341662;0.659037052;2904625547
4648;5933;1491516354;5134932923;0.938868485;6083;8691449947;0.733012108;333726;0.66942839;2904646227
4649;6862;1608942994;5539194951;0.938868707;7081;9347175914;0.666472417;371563;0.624590906;2904651322
4650;6125;1523067218;5243525247;0.938869201;6292;8830963827;0.508045786;342511;0.656095274;2904662696
4651;5890;148667362;5118140471;0.938871447;6018;8659896604;0.670537341;33232;0.670212001;2904714374
4652;5969;1499176081;5160854681;0.938879463;6116;871777887;0.480750644;335791;0.665232317;2904898845
4653;5789;147381428;5073330782;0.938884859;5920;8585326857;0.479063224;331813;0.660733945;2905023039
4654;7443;1665985442;5734760487;0.9388867;7624;9734845624;0.503041363;38393;0.634532375;2905065426
4655;6179;1527491149;5258024721;0.938886747;6346;8869806732;0.777232704;343748;0.65712456;2905066504
4656;6244;1529337959;5264212419;0.938890811;6386;8916337655;0.491653543;342472;0.66899461;2905160046
4657;6715;1596080073;5493559505;0.938899754;6934;9246514772;0.728150076;363837;0.637444175;2905365949
4658;6529;1567409564;5394785814;0.938901916;6694;9117555038;0.566753472;350441;0.668077293;2905415744
4659;5544;1444820448;4972852459;0.938901922;5654;8401690328;0.786382979;320717;0.677312552;2905415876
4660;5858;149253443;5137039265;0.938902842;6020;8636340228;0.673333333;333519;0.661786756;2905437068
4661;5072;1382109009;47569421;0.938903702;5204;8036087961;0.488914594;307612;0.67356973;2905456867
4662;6077;1511839824;5203384131;0.938905289;6252;8796292806;0.564567075;340913;0.657070509;2905493399
4663;5940;1492570101;5136978079;0.93890736;6070;8696575703;0.792316927;33241;0.675535456;2905541115
4664;6507;156246714;5377340803;0.938912097;6699;9102180902;0.550228311;351351;0.662381635;2905650203
4665;6581;157693705;542706071;0.93891394;6755;915379126;0.487734381;352272;0.666416137;2905692666
4666;5977;1505669257;5181687672;0.93891646;6198;872361895;0.464196956;340754;0.646861338;2905750699
4667;5729;1468894927;5055080228;0.938917717;5903;8540719731;0.647710571;333247;0.648270396;2905779653
4668;6062;1519429252;5228906494;0.938919729;6273;8785430052;0.466451216;342939;0.647727061;2905826014
4669;5383;1421840275;4893062033;0.938919869;5540;8278797298;0.540678988;320619;0.658045212;2905829244
4670;6508;1215700852;6978053106;0.818859322;6688;910288029;0.627337575;31442;0.827250582;1742177701
4671;5706;1468656868;5054134061;0.938920884;5931;8523558437;0.582244898;33672;0.632417393;2905852615
4672;6415;1559025544;5365108553;0.938921213;6618;90376057;0.657948718;349629;0.659464814;2905860205
4673;5079;1391224661;478763376;0.938921686;5244;8041631456;0.583122847;319651;0.624648846;2905871107
4674;7031;126473563;7250867138;0.819337915;7157;9461578747;0.651018519;326458;0.829033978;1744254315
4675;6587;1575762422;5422600037;0.938923667;6757;9157963137;0.609907407;351846;0.668639904;2905916739
4676;6288;1532471267;527340037;0.938929019;6490;8947698172;0.708108108;354054;0.630352365;2906040049
4677;4229;1261136164;4339571203;0.938932958;4339;7337935701;0.846138455;281408;0.671080578;2906130825
4678;5775;1474066117;5072077939;0.93893757;5932;8574939283;0.577038369;329203;0.669629047;2906237118
4679;5344;1423731607;4898868109;0.938937957;5464;824875271;0.484057971;320234;0.654849399;2906246045
4680;6278;1536956417;528836798;0.938940137;6437;8940580441;0.530594997;344711;0.663927857;2906296277
4681;6206;1521451011;5234959094;0.938941529;6374;8889164536;0.674711894;338886;0.679069742;2906328366
4682;6247;1530944268;5267562224;0.938942988;6406;8918479375;0.485015528;351479;0.635451788;2906362001
4683;5811;1494654233;5142594529;0.938945527;6077;8601624843;0.531461496;343245;0.619801039;2906420533
4684;6474;1214601124;6951707434;0.820013006;6775;9079070885;0.634705882;320653;0.791246759;1747198275
4685;6526;1568426625;539631336;0.938948022;6693;9115460092;0.50585226;350924;0.665933391;2906478035
4686;5693;1463080811;503369656;0.938952154;5819;8513843273;0.540645774;321901;0.690408924;2906573317
4687;6345;1553608993;5344722227;0.938962402;6540;8988161609;0.468196576;350142;0.65035888;2906809609
4688;7056;1635968997;5627977514;0.93896418;7258;9478385004;0.742815033;370288;0.646679599;2906850629
4689;5350;1416581831;4873234391;0.938964659;5445;8253382073;0.785494054;315812;0.674072159;2906861681
4690;7113;1640706297;5644225292;0.93896528;7290;951659229;0.478217023;367285;0.662607411;2906875988
4691;5732;1474142914;50711385;0.938967489;5940;8542955619;0.514773238;3319;0.65388525;2906926944
4692;6200;1524939653;5245786998;0.938969778;6342;8884866447;0.765432099;340424;0.672297061;2906979741
4693;5516;1440707849;4955830319;0.938974853;5637;8380447082;0.60087146;322272;0.667404258;2907096805
4694;5863;1491480598;5130398456;0.938976889;6028;8640025145;0.690089454;333461;0.662582043;2907143785
4695;5644;1454118769;5001773026;0.938979613;5765;8477124507;0.516755173;322762;0.680819636;2907206628
4696;6282;1542146326;5304441175;0.938982528;6497;8943428213;0.7564118;351109;0.640359523;2907273878
4697;5080;1396862775;4804435245;0.938989912;5325;8042423072;0.713082538;320874;0.620018317;2907444276
4698;6366;1558487677;5359846352;0.939001408;6610;9003023349;0.707333333;352689;0.643120967;2907709614
4699;6761;1598624935;5497761135;0.939004216;6961;927813158;0.466597654;363595;0.642665513;2907774448
4700;6572;1579401732;543164722;0.939004315;6782;9147529879;0.675575658;353913;0.659347536;2907776717
4701;6076;1511918123;5199366306;0.939009188;6235;879556904;0.666666667;339391;0.662867897;290788922
4702;6842;1602587099;5511136264;0.939009952;6982;9333544324;0.66029724;359686;0.664577855;2907906868
4703;5501;1448967623;4982814399;0.93901096;5649;836904459;0.467533571;329936;0.635026866;2907930152
4704;6528;1571270206;540328808;0.939013507;6690;9116856776;0.551165147;351325;0.664617695;2907988956
4705;6338;1548916561;5326351255;0.939015092;6588;8983202232;0.54637931;360242;0.613724426;2908025564
4706;6024;1512399115;5200666949;0.939017746;6264;8757850774;0.589432485;341914;0.647531738;2908086847
4707;6670;1592410546;5475511761;0.939024402;6917;9215480326;0.596921425;363326;0.634954701;2908240572
4708;6730;1585663032;5452169303;0.93902766;6916;9256836466;0.702798663;353706;0.675989693;2908315835
4709;4555;1310683522;4506672444;0.939027741;4660;7615514511;0.772688719;293723;0.663471596;2908317697
4710;6981;1621844093;5576512482;0.939029068;7169;9427876358;0.807986111;363663;0.663329433;2908348359
4711;6369;1551498617;5334604563;0.939029862;6545;9005144452;0.577949183;349192;0.656375772;2908366681
4712;5878;149568942;5142532878;0.939034263;6059;8651070479;0.671004566;336422;0.652635463;2908468367
4713;6062;1515066285;5209067184;0.939036388;6205;8785430052;0.758508509;339556;0.660697979;2908517458
4714;5579;1456781585;5008570893;0.93903898;5744;8428169089;0.555124378;323984;0.667911774;2908577349
4715;6491;156343657;5374902079;0.939047412;6673;9090983382;0.489295945;350427;0.664242029;2908772192
4716;6691;159525402;5484276341;0.939047646;6882;9229976053;0.643118032;357734;0.657022824;2908777605
4717;6477;1569222163;5394745147;0.93904851;6687;9081174225;0.676378446;350812;0.661355363;290879758
4718;6598;1578385335;5426157884;0.939050571;6777;9165606644;0.540775346;354163;0.661021826;2908845206
4719;6889;1605483951;5519114744;0.939055188;7028;9365547087;0.479601782;358949;0.671893676;2908951934
4720;6575;1572682015;5406340854;0.939055464;6696;9149617482;0.826420312;351961;0.666985719;290895831
4721;5670;1460175977;5019545434;0.939056424;5787;8496627695;0.591549296;324712;0.675765858;2908980497
4722;5721;1473724222;5066022323;0.939058833;5857;8534754499;0.468780728;328928;0.66447726;2909036179
4723;6029;1507178735;5180990751;0.939059649;6161;8761484586;0.481242018;337346;0.665739029;2909055057
4724;6283;1540796125;5296168852;0.939068751;6449;8944140014;0.615256561;348529;0.649978638;2909265486
4725;6297;1539024407;5289943899;0.939071962;6423;8954099292;0.476720418;34722;0.656347888;2909339752
4726;6480;1569964701;5395889177;0.939081355;6657;9083277079;0.486048605;350246;0.663801916;2909556979
4727;6762;159918952;549626351;0.939082954;6939;9278817706;0.480255682;358558;0.660946332;2909593975
4728;5500;1439409354;4946967053;0.939086694;5639;8368283872;0.674019608;320816;0.671522416;2909680494
4729;4276;1269672103;4363611677;0.939086746;4387;7378598982;0.469477383;284639;0.663221735;2909681697
4730;4678;1334129352;4585048515;0.939089214;4828;771765158;0.515482094;297099;0.66598999;2909738791
4731;5736;1475418181;5070409252;0.93909446;5872;8545935893;0.785753425;328499;0.667960687;2909860147
4732;6029;1511363295;5193896176;0.93909547;6213;8761484586;0.621418264;344544;0.638213175;2909883532
4733;6237;1552580597;5335371302;0.939099495;6657;8911338306;0.558270677;352658;0.630199607;2909976662
4734;6264;1536904302;5281247404;0.939105519;6410;8930606087;0.802768166;345113;0.660904905;2910116086
4735;6041;1508740158;5184389298;0.93910741;6172;8770199593;0.490261321;335692;0.673653727;291015985
4736;7039;16301719;5601394952;0.939113305;7227;9466959995;0.524906786;366023;0.660243412;2910296299
4737;5150;139787918;4803118394;0.93911595;5273;8097643889;0.474741888;314901;0.652632975;2910357533
4738;6399;1556089246;5346535242;0.939120501;6584;9026328072;0.623198286;352946;0.645513673;2910462898
4739;7979;1353708117;7686496009;0.823159344;8160;1007927494;0.636283892;351881;0.809779343;1761151135
4740;6284;1542458429;529954276;0.939124264;6606;8944851759;0.598020556;359521;0.610938528;2910550021
4741;5892;1497129023;5143720508;0.939126232;6068;866136675;0.515034965;336879;0.652416181;291059559
4742;6168;1526053891;5243097741;0.939126246;6310;8861908097;0.645525903;345966;0.647570995;2910595923
4743;4437;1291198129;4435972172;0.939132659;4541;7516225023;0.755234043;28661;0.678760584;2910744429
4744;6001;1507795318;5179933881;0.939136739;6158;874111578;0.492571616;339526;0.65416517;2910838926
4745;6687;1588663781;5457748479;0.939136827;6943;9227216718;0.529118531;368198;0.619838199;2910840958
4746;6379;1552937278;5334981675;0.939137552;6549;9012211191;0.523169031;348183;0.661222069;2910857754
4747;6522;1571832457;5399603875;0.939144314;6750;9112666081;0.803994083;352829;0.65835799;2911014388
4748;6093;1517266805;5212120452;0.939145228;6233;8807864977;0.727175081;338588;0.6678792;2911035573
4749;6986;1622113501;5572004247;0.939151676;7155;9431252016;0.763914708;361919;0.670217369;2911184969
4750;5932;1501101042;5156321286;0.939151721;6159;869071745;0.484798954;342364;0.635967354;2911186015
4751;6235;1526814509;5244647036;0.939151738;6370;8909909406;0.528748304;342064;0.669624881;2911186394
4752;5983;1497889294;5145023625;0.939158197;6134;8727996446;0.485554293;338841;0.65484265;2911336085
4753;6209;1533544525;5267453175;0.93915917;6375;8891312801;0.800954592;34948;0.638832305;2911358628
4754;5192;1398735997;4804399708;0.939159434;5329;813059636;0.62584378;314391;0.6600918;2911364752
4755;6418;1553009137;5333929017;0.939168158;6526;9039718689;0.528230453;343445;0.683746601;2911566938
4756;5704;1471494478;5053866593;0.939170495;5857;8522064517;0.728480204;329392;0.660637598;2911621133
4757;6445;1554832329;5339945101;0.939173939;6574;9058713411;0.484222389;348402;0.667223766;2911700963
4758;6530;156588302;5377689895;0.939178794;6690;9118253247;0.692911715;351193;0.665321171;291181353
4759;6256;1539355107;5286552138;0.939179586;6436;8924901451;0.486318408;344705;0.661624286;2911831883
4760;6334;1552153194;5330479856;0.939180158;6484;8980367073;0.476814213;349;0.653487176;2911845155
4761;6039;1504888967;5167733629;0.939190585;6143;8768747693;0.482811001;333269;0.683258522;2912086952
4762;4351;1296505792;4451948933;0.939196351;4523;7443027112;0.743760684;29335;0.635370084;2912220718
4763;6210;1533253905;5264818926;0.939198188;6393;8892028775;0.612244898;343485;0.661433081;2912263321
4764;8326;1380889453;783971015;0.823215501;8526;1029611211;0.61519137;355902;0.826010206;1761403708
4765;6681;1588095862;5453073278;0.939199558;6863;9223076167;0.593972262;357412;0.657223489;2912295106
4766;6768;1598110957;548741144;0.939200721;6951;9282933393;0.564;358786;0.660692288;2912322093
4767;6679;1593655278;54719957;0.93920339;6948;922169557;0.524748586;362632;0.638247404;2912384009
4768;6483;1565286582;5374495027;0.939205575;6651;9085379446;0.473730362;353474;0.652035042;2912434702
4769;5397;1426155958;4896683283;0.939208121;5510;8289555973;0.768803419;316987;0.674962087;2912493774
4770;5830;1485332765;5099821231;0.93920922;5970;8615675566;0.515473033;33114;0.668121011;2912519278
4771;6608;1581109299;5428572668;0.939211367;6786;9172549761;0.620469484;354873;0.659377286;2912569096
4772;5810;1486183291;5102419319;0.939217144;6021;8600884696;0.53976217;334372;0.653019561;2912703167
4773;6603;1585956508;5444508377;0.939227655;6806;916907886;0.809786608;355293;0.657321533;2912947136
4774;8109;1359961017;7712387702;0.823646479;8235;1016105283;0.737181818;346983;0.84637099;176334628
4775;6228;1531776007;5258475281;0.93922847;6379;8904906448;0.545311269;342907;0.665588434;291296607
4776;5150;1390024122;4771843228;0.939228685;5274;8097643889;0.553168636;311836;0.665525333;2912971059
4777;6008;1508282973;5177794679;0.939229215;6155;8746212429;0.608898348;337911;0.661203477;2912983359
4778;5936;1500841124;5152208667;0.939230161;6100;869364707;0.48747639;333979;0.668752527;2913005316
4779;5430;1433235789;4920121413;0.939230319;5581;8314860629;0.702639752;319063;0.67028084;2913008985
4780;5479;1434209372;492345034;0.939230657;5616;8352292778;0.477098572;322144;0.663454388;2913016834
4781;6193;1526832756;5241307152;0.939233217;6330;887984938;0.809542484;339895;0.673629957;2913076284
4782;6241;1538650321;5281735986;0.939236507;6425;891419542;0.518355482;344471;0.660934946;2913152656
4783;5686;1460198397;5012025068;0.939246729;5831;8508607437;0.506638154;329205;0.659301212;2913390051
4784;6280;1540259597;5286732212;0.939249033;6462;894200444;0.652806653;3436;0.66844118;2913443571
4785;5743;14717063;5051222424;0.939254245;5897;8551148873;0.738554527;329359;0.665287877;2913564631
4786;6672;1591131774;5460977304;0.939257456;6937;9216861853;0.552821278;35967;0.648123057;2913639236
4787;6542;1577878698;5415474997;0.939257826;6684;9126627582;0.471495496;356393;0.647235118;2913647831
4788;6563;1588635708;5452280592;0.939260444;6843;9141264208;0.466752009;3565;0.648923049;2913708642
4789;5724;1464427716;502598042;0.93926074;5831;8536991949;0.4843869;323088;0.689077125;2913715521
4790;4097;1261286354;4328780393;0.939261027;4347;7222508162;0.649595687;287148;0.62440193;2913722202
4791;4994;1368104014;4695271272;0.939263997;5117;7974056864;0.604893411;305409;0.672813567;2913791205
4792;6781;1607693722;5517449199;0.939265887;7025;9291844463;0.519060012;36862;0.627113022;2913835115
4793;6857;1607310639;5516054297;0.93926771;7055;9343769881;0.586469381;363251;0.653025855;2913877479
4794;7056;1275469752;7232218861;0.823701311;7228;9478385004;0.750798042;330707;0.810740113;1763593963
4795;7957;1352393149;7651376842;0.824566037;8191;1006536987;0.659784411;350707;0.812962201;1767516065
4796;5204;139807449;4797824172;0.939271953;5313;8139986849;0.481183541;311469;0.674089395;2913976087
4797;5226;1398514406;4799279615;0.939273369;5308;8157174671;0.478571429;311056;0.678737905;2914009014
4798;5284;1412136476;4845996714;0.939274139;5434;8202315377;0.553530275;319635;0.649926157;2914026895
4799;5280;1419082015;4869683272;0.939277957;5448;8199210204;0.615671642;317823;0.656860492;2914115633
4800;4100;1264341222;4338585592;0.939280655;4470;7225151994;0.740740741;289176;0.616125564;2914178354
4801;6660;1584982176;5438854928;0.93928088;6809;9208569578;0.659536542;3546;0.665589758;2914183587
4802;6542;1566489684;5375342055;0.939282187;6674;9126627582;0.753686636;34886;0.675488642;2914213957
4803;6532;1228303487;6943504678;0.824890689;6765;9119649503;0.661803445;319294;0.805145787;1768996414
4804;6105;1530919029;525293264;0.939290544;6316;8816534138;0.614927478;346106;0.64043827;2914408264
4805;6507;156462023;5368548621;0.939291023;6669;9102180902;0.606543624;350622;0.665138896;291441941
4806;6225;1548367924;5312711754;0.939292715;6516;8902761463;0.604662458;345279;0.656158697;2914458747
4807;6966;1620857251;5561419381;0.939293064;7178;9417742123;0.587550607;36804;0.646254068;2914466865
